id_gato,id_tutor_hash,data_coleta,sexo,idade_anos,peso_kg,energia_0a100,vacinado,castrado,pelagem,cor,temperamento,alimentacao,visitas_vet_ult_ano,gosta_caixa,score_saude_0a100
G08249,T1810430746,2025-04-18,M,3,5.6,65,True,True,curta,preto,arisco,mista,1,True,84
G08250,T9937761237,2025-09-22,F,13,5.3,26,False,True,curta,branco,calmo,ração seca,2,True,55
G08251,T9060713932,2025-11-22,F,14,5.4,14,False,True,média,tigrado,caçador,mista,0,True,54
G08252,T8730845745,2025-10-11,F,1,2.5,65,True,True,média,tigrado,arisco,ração úmida,1,True,88
G08253,T3434814468,2025-09-28,F,8,4.9,47,True,True,curta,branco,calmo,mista,1,True,72
G08254,T9539721340,2025-07-26,M,17,6.1,33,False,True,média,laranja,carinhoso,mista,3,False,46
G08255,T5976084286,2025-05-16,M,15,5.4,41,True,True,curta,siamês,brincalhão,ração úmida,5,True,51
G08256,T3334958558,2025-04-04,F,7,4.1,54,True,True,curta,tigrado,carinhoso,mista,5,True,69
G08257,T5506670675,2025-12-12,M,9,4.3,38,True,False,curta,preto,carinhoso,ração úmida,1,True,68
G08258,T1498558682,2025-07-10,M,8,4.2,45,True,True,curta,laranja,calmo,ração seca,4,True,67
G08259,T2004403314,2025-07-25,F,2,4.2,88,True,False,curta,branco,carinhoso,ração úmida,2,True,88
G08260,T4081261899,2025-01-06,M,9,5.1,57,True,True,média,laranja,carinhoso,ração seca,1,True,71
G08261,T5085071938,2025-06-17,M,4,4.7,81,True,True,longa,preto,caçador,ração seca,1,True,85
G08262,T6320294344,2025-09-06,F,4,5.4,85,False,False,curta,cinza,calmo,mista,1,True,83
G08263,T5149894871,2025-06-30,M,5,4.1,53,True,False,média,preto,brincalhão,ração úmida,1,True,78
G08264,T7692403285,2025-08-13,F,12,4.6,51,True,True,curta,branco,caçador,mista,6,True,57
G08265,T7175466240,2025-10-23,M,3,6.0,56,True,True,curta,laranja,arisco,mista,1,False,83
G08266,T2685150501,2025-01-08,F,3,4.0,79,True,True,curta,tricolor,caçador,ração seca,4,True,82
G08267,T4536263590,2025-11-27,M,0,4.6,85,False,True,curta,tricolor,caçador,ração seca,0,True,93
G08268,T5206434413,2025-10-26,M,2,4.6,44,True,True,curta,tigrado,brincalhão,ração seca,1,True,83
G08269,T9423458404,2025-06-03,M,16,5.9,35,False,True,curta,siamês,calmo,ração úmida,4,True,47
G08270,T8218232922,2025-10-06,F,5,2.9,51,True,True,curta,cinza,carinhoso,ração seca,2,True,77
G08271,T4930456503,2025-01-25,F,2,4.0,65,True,True,curta,siamês,brincalhão,ração úmida,1,True,86
G08272,T9251635668,2025-04-23,F,16,4.9,22,False,True,média,preto,caçador,mista,3,False,47
G08273,T3081524857,2025-02-09,F,0,3.3,86,True,False,curta,tigrado,carinhoso,ração úmida,2,True,92
G08274,T3450174056,2025-08-20,M,6,5.3,50,False,False,curta,tigrado,arisco,ração seca,1,True,74
G08275,T4713144123,2025-11-09,F,11,5.3,29,True,True,curta,preto,carinhoso,ração seca,3,True,60
G08276,T1160531055,2025-08-08,F,11,5.1,35,True,True,curta,tigrado,carinhoso,ração úmida,2,False,62
G08277,T5532696326,2025-09-17,F,2,5.4,67,True,False,curta,laranja,arisco,ração seca,1,True,87
G08278,T5855746917,2025-02-22,M,10,5.0,52,True,True,média,siamês,arisco,ração úmida,1,True,68
G08279,T2077602296,2025-12-07,F,8,4.9,67,False,False,média,tigrado,caçador,ração seca,0,True,74
G08280,T8408145856,2025-03-12,F,9,5.0,56,True,True,longa,preto,caçador,mista,3,False,68
G08281,T2489785504,2025-07-12,F,3,4.0,74,True,True,média,tigrado,caçador,ração seca,0,True,87
G08282,T2398974076,2025-09-07,M,12,6.2,50,True,True,curta,preto,calmo,ração seca,2,True,62
G08283,T1720443552,2025-11-09,M,7,5.3,65,True,True,curta,laranja,brincalhão,ração seca,1,True,76
G08284,T1324538508,2025-12-07,M,10,4.5,59,True,True,curta,tricolor,calmo,ração seca,4,True,65
G08285,T5580407365,2025-08-07,F,15,5.4,63,True,True,curta,branco,caçador,ração seca,6,True,52
G08286,T9050603479,2025-07-30,M,13,5.1,48,True,True,curta,siamês,carinhoso,ração seca,3,True,59
G08287,T8074578747,2025-06-02,F,11,4.5,48,True,False,curta,preto,calmo,mista,4,True,61
G08288,T4065317160,2025-07-27,M,3,4.6,61,True,False,curta,siamês,brincalhão,mista,1,False,84
G08289,T4950203142,2025-09-04,M,0,5.1,79,False,True,longa,cinza,caçador,ração seca,1,True,90
G08290,T8551627577,2025-08-25,M,7,5.8,69,True,False,longa,tricolor,caçador,ração seca,3,True,74
G08291,T6122908453,2025-08-05,F,0,3.9,60,True,True,curta,cinza,calmo,ração seca,1,True,90
G08292,T4007170364,2025-06-10,M,10,5.1,62,True,False,longa,siamês,caçador,ração seca,2,True,68
G08293,T7459842124,2025-03-13,F,10,3.3,42,False,True,média,tigrado,brincalhão,ração seca,4,True,60
G08294,T6733664955,2025-01-20,F,7,4.0,53,True,False,média,cinza,carinhoso,ração seca,4,True,70
G08295,T2418504837,2025-06-03,F,2,3.5,76,True,True,curta,tigrado,caçador,mista,0,False,89
G08296,T8532069216,2025-05-25,F,13,5.1,32,True,True,longa,preto,arisco,mista,3,False,56
G08297,T9465349687,2025-08-10,F,8,4.5,58,True,False,curta,laranja,brincalhão,mista,0,True,75
G08298,T5653175381,2025-11-25,F,6,3.8,44,True,True,curta,branco,carinhoso,ração seca,2,True,74
G08299,T6256881720,2025-09-14,M,7,5.2,66,True,True,média,siamês,arisco,ração úmida,3,True,73
G08300,T1066260427,2025-10-21,F,1,4.0,75,True,True,curta,laranja,brincalhão,mista,1,True,90
G08301,T8723127741,2025-07-31,F,10,2.9,47,True,True,curta,tricolor,arisco,ração seca,3,True,65
G08302,T8730845745,2025-12-05,M,0,5.4,78,True,True,curta,preto,caçador,ração seca,3,True,89
G08303,T5818913108,2025-12-09,M,7,5.8,55,True,True,longa,tricolor,calmo,ração seca,4,True,70
G08304,T8807415685,2025-02-25,F,2,4.0,75,True,True,curta,tigrado,calmo,ração seca,4,True,83
G08305,T3288371353,2025-08-22,F,2,4.4,67,True,True,curta,tricolor,arisco,ração seca,0,False,88
G08306,T4679047984,2025-07-04,M,3,4.6,63,False,True,curta,tigrado,arisco,ração seca,0,True,83
G08307,T1872800998,2025-12-21,F,0,2.9,54,True,True,curta,laranja,caçador,mista,2,True,87
G08308,T3843361466,2025-08-02,M,13,7.0,55,False,True,curta,cinza,calmo,mista,0,True,62
G08309,T9065446946,2025-01-06,M,11,5.9,30,False,True,curta,preto,arisco,ração seca,0,True,62
G08310,T3560867876,2025-03-18,F,0,4.7,94,True,True,curta,tigrado,arisco,ração seca,3,True,92
G08311,T7318019629,2025-02-17,M,0,4.4,72,True,True,curta,preto,calmo,ração seca,1,True,91
G08312,T8890397175,2025-03-15,F,11,5.6,59,True,True,curta,siamês,calmo,mista,2,True,66
G08313,T1332736544,2025-02-04,F,0,3.0,88,True,True,curta,tricolor,calmo,mista,1,True,94
G08314,T2737373417,2025-10-13,M,6,4.8,70,True,True,média,laranja,calmo,ração seca,2,True,78
G08315,T3792913056,2025-06-30,M,1,5.2,73,True,True,média,preto,caçador,mista,1,True,89
G08316,T1125426589,2025-09-03,F,8,4.1,38,True,True,longa,laranja,carinhoso,ração seca,5,True,64
G08317,T5048733699,2025-12-31,F,18,5.5,22,False,False,média,tricolor,caçador,ração úmida,3,True,43
G08318,T3244488182,2025-08-25,F,2,4.4,66,True,False,longa,tricolor,brincalhão,ração seca,1,True,86
G08319,T5999155391,2025-06-24,F,15,5.0,32,True,True,curta,tricolor,calmo,ração seca,4,False,51
G08320,T9926269448,2025-04-08,F,13,4.3,24,False,True,longa,cinza,arisco,ração úmida,2,True,55
G08321,T8492763564,2025-10-03,M,17,5.7,24,True,True,média,laranja,calmo,ração seca,3,True,47
G08322,T2188925535,2025-07-04,F,11,6.1,9,True,True,curta,tricolor,arisco,mista,2,True,58
G08323,T5340730932,2025-10-04,M,13,5.6,35,False,True,curta,preto,calmo,ração seca,0,True,59
G08324,T5989748968,2025-01-09,M,8,5.5,54,True,True,longa,tricolor,caçador,ração seca,0,True,74
G08325,T5653175381,2025-03-01,F,13,5.3,29,False,True,média,laranja,carinhoso,ração seca,0,True,58
G08326,T9073300590,2025-02-17,F,1,3.3,69,True,True,média,branco,arisco,mista,1,True,89
G08327,T2008633338,2025-09-06,F,10,4.6,49,True,True,média,tigrado,caçador,ração úmida,2,False,66
G08328,T8239248240,2025-07-09,F,8,4.4,65,False,True,curta,tricolor,calmo,ração seca,2,True,71
G08329,T8988139796,2025-04-26,M,0,3.1,88,True,True,longa,preto,calmo,ração seca,2,True,92
G08330,T3652965546,2025-04-24,F,3,4.8,70,True,True,curta,branco,carinhoso,ração úmida,1,True,85
G08331,T2418504837,2025-08-10,M,2,4.1,69,True,True,longa,tigrado,brincalhão,ração seca,2,False,85
G08332,T6677490163,2025-12-19,F,5,4.8,65,True,False,curta,tricolor,brincalhão,mista,0,False,82
G08333,T7990911466,2025-12-30,F,2,3.6,91,True,True,longa,siamês,brincalhão,ração seca,2,True,89
G08334,T7028325952,2025-06-22,F,3,5.6,73,True,True,curta,cinza,brincalhão,mista,1,True,85
G08335,T7917827427,2025-09-02,F,3,4.0,70,True,True,longa,preto,carinhoso,ração seca,1,True,85
G08336,T7612526177,2025-01-31,M,8,6.5,65,False,True,média,laranja,arisco,ração seca,1,True,72
G08337,T4046108349,2025-12-12,F,1,3.9,73,True,False,longa,branco,brincalhão,mista,0,True,91
G08338,T7948111888,2025-01-07,M,3,4.8,56,True,True,curta,branco,brincalhão,ração úmida,3,True,80
G08339,T8026561279,2025-05-05,F,4,5.4,69,False,False,curta,branco,brincalhão,ração seca,0,True,82
G08340,T2396916931,2025-09-22,M,5,4.3,63,True,True,média,tigrado,carinhoso,ração seca,0,True,81
G08341,T9419877494,2025-12-20,F,0,4.0,72,True,True,média,preto,calmo,ração seca,1,True,91
G08342,T4679047984,2025-03-04,M,18,5.8,31,True,True,longa,siamês,brincalhão,mista,4,True,45
G08343,T9366999588,2025-08-30,F,3,4.5,45,True,True,curta,preto,carinhoso,ração seca,2,True,80
G08344,T6886921685,2025-03-10,F,3,4.2,60,True,False,curta,laranja,caçador,mista,3,True,80
G08345,T9460171097,2025-01-19,M,7,5.0,45,True,True,média,siamês,brincalhão,ração seca,1,False,73
G08346,T8364770818,2025-06-04,F,13,5.4,29,False,True,curta,tigrado,calmo,ração úmida,3,True,54
G08347,T2705242231,2025-07-30,F,6,4.5,56,True,True,curta,laranja,carinhoso,mista,3,True,74
G08348,T8074578747,2025-04-07,F,3,4.9,56,True,True,curta,tigrado,brincalhão,mista,3,False,80
G08349,T2381729698,2025-12-22,M,7,5.4,76,True,True,curta,siamês,arisco,ração seca,2,True,76
G08350,T8747208762,2025-08-14,F,6,4.9,64,True,True,média,laranja,brincalhão,ração seca,1,False,78
G08351,T4338300554,2025-06-09,M,5,5.7,51,False,True,curta,tigrado,calmo,ração seca,0,True,78
G08352,T2556495427,2025-06-27,M,17,5.2,7,True,True,curta,tricolor,brincalhão,ração úmida,2,False,46
G08353,T5804560119,2025-06-19,M,18,6.2,18,True,True,curta,tigrado,carinhoso,ração seca,1,True,47
G08354,T2234901320,2025-02-10,F,7,4.4,51,False,True,curta,tricolor,calmo,mista,2,True,71
G08355,T7862789323,2025-08-10,M,1,3.7,65,False,True,curta,tigrado,calmo,mista,0,True,88
G08356,T7746567570,2025-10-14,F,7,4.3,86,True,False,curta,cinza,arisco,ração seca,0,True,81
G08357,T2556495427,2025-06-03,M,15,4.9,13,False,True,curta,tigrado,brincalhão,ração seca,1,True,50
G08358,T7971614931,2025-06-05,M,14,5.7,36,False,True,curta,siamês,arisco,mista,1,False,56
G08359,T3843361466,2025-11-29,F,2,3.9,68,False,True,média,cinza,brincalhão,mista,1,True,85
G08360,T3902413968,2025-08-11,M,2,4.8,66,False,False,curta,laranja,carinhoso,ração seca,0,False,86
G08361,T7702859403,2025-04-19,M,2,5.4,46,True,True,curta,branco,caçador,ração seca,1,True,83
G08362,T9821843064,2025-01-02,M,12,6.5,41,False,True,média,tigrado,calmo,ração seca,3,True,58
G08363,T4990727789,2025-10-28,M,6,5.2,60,True,True,média,siamês,carinhoso,ração seca,0,True,79
G08364,T9163932599,2025-08-17,F,4,5.0,72,True,False,média,tricolor,brincalhão,ração úmida,1,True,83
G08365,T9550549851,2025-08-17,F,4,4.2,70,True,False,curta,branco,carinhoso,ração úmida,4,True,78
G08366,T3652796738,2025-04-14,F,3,3.1,81,True,False,curta,preto,carinhoso,ração seca,0,False,88
G08367,T8428595600,2025-03-09,M,13,4.6,14,True,True,curta,laranja,caçador,ração seca,1,False,57
G08368,T6767997711,2025-06-30,M,5,4.8,58,True,True,curta,siamês,carinhoso,ração seca,3,True,76
G08369,T6727675078,2025-10-04,F,3,4.8,97,False,False,curta,branco,caçador,ração seca,0,True,89
G08370,T9841300147,2025-04-19,M,10,5.2,60,True,True,curta,tricolor,brincalhão,mista,3,True,66
G08371,T7253183159,2025-07-12,M,8,6.0,35,True,True,média,preto,caçador,mista,2,True,68
G08372,T2590955046,2025-12-30,M,10,6.6,48,False,True,curta,preto,carinhoso,ração úmida,4,True,61
G08373,T4354321071,2025-03-22,F,12,4.2,29,False,True,média,branco,carinhoso,ração seca,3,True,56
G08374,T4673410014,2025-03-26,F,1,5.6,67,True,True,média,preto,arisco,ração seca,1,True,89
G08375,T7327301191,2025-03-28,M,0,3.5,99,True,True,média,cinza,brincalhão,ração seca,2,True,94
G08376,T7714128522,2025-11-30,M,0,5.9,87,False,False,curta,preto,carinhoso,ração seca,5,True,86
G08377,T6118670763,2025-07-12,F,10,4.7,29,True,True,curta,laranja,brincalhão,ração seca,2,True,63
G08378,T2875414072,2025-12-02,M,15,5.3,24,True,False,curta,siamês,arisco,ração úmida,2,False,53
G08379,T5777653548,2025-12-12,M,4,4.9,64,True,True,curta,cinza,carinhoso,mista,1,True,82
G08380,T2379558849,2025-06-03,F,11,4.2,41,False,True,curta,tigrado,arisco,ração seca,2,True,61
G08381,T5015406480,2025-01-21,M,10,6.4,51,True,True,média,tricolor,carinhoso,ração seca,4,True,64
G08382,T9244106606,2025-04-21,M,16,5.0,21,False,True,curta,preto,brincalhão,mista,3,False,47
G08383,T4636309516,2025-07-18,F,6,4.0,54,True,True,média,branco,carinhoso,mista,2,True,75
G08384,T4084422784,2025-05-20,F,2,3.2,60,True,True,média,siamês,carinhoso,ração seca,2,True,84
G08385,T3792913056,2025-01-01,M,11,4.9,40,False,True,curta,tigrado,caçador,ração seca,6,True,55
G08386,T5782724304,2025-12-28,M,12,4.9,50,True,True,curta,tigrado,carinhoso,ração seca,2,True,62
G08387,T8727381279,2025-04-21,M,10,4.8,51,False,True,curta,branco,arisco,mista,3,False,63
G08388,T5881279620,2025-08-14,F,13,4.7,30,True,True,média,cinza,caçador,ração seca,4,False,54
G08389,T6151874626,2025-12-12,M,4,4.1,77,False,True,curta,preto,carinhoso,ração úmida,4,True,78
G08390,T6097785857,2025-07-18,M,9,6.3,63,True,True,curta,tigrado,carinhoso,mista,1,True,72
G08391,T1065830106,2025-09-11,M,3,4.7,67,True,True,curta,cinza,arisco,mista,2,True,83
G08392,T1760438969,2025-01-14,M,5,5.2,58,True,True,média,siamês,brincalhão,ração seca,1,False,79
G08393,T5628005831,2025-09-12,M,3,5.4,88,False,True,curta,preto,brincalhão,ração seca,2,True,84
G08394,T9163776942,2025-11-06,F,2,5.6,89,False,True,curta,preto,brincalhão,ração seca,0,True,89
G08395,T5532696326,2025-12-02,F,0,4.6,57,True,True,curta,laranja,caçador,ração seca,1,True,89
G08396,T8660179897,2025-01-31,F,9,4.5,64,True,True,média,tricolor,calmo,ração seca,3,False,69
G08397,T5976084286,2025-03-25,F,13,4.1,59,True,False,curta,tigrado,brincalhão,ração seca,1,True,63
G08398,T6173847366,2025-01-18,F,4,4.5,72,True,True,longa,laranja,carinhoso,mista,3,True,80
G08399,T3282980559,2025-12-02,M,5,5.7,55,False,True,curta,siamês,calmo,ração seca,3,False,74
G08400,T5411777881,2025-04-11,F,0,4.1,71,True,False,curta,cinza,carinhoso,ração úmida,0,True,93
G08401,T6978821862,2025-07-13,F,5,4.4,82,True,True,curta,preto,arisco,ração seca,0,True,84
G08402,T8074578747,2025-06-23,F,3,4.4,77,True,False,curta,tigrado,arisco,ração seca,1,True,86
G08403,T7142459535,2025-09-09,F,7,3.2,62,True,True,longa,preto,brincalhão,ração úmida,1,True,76
G08404,T6876299139,2025-11-23,M,14,5.5,64,True,True,média,tricolor,arisco,mista,5,True,56
G08405,T1440673388,2025-04-29,F,6,4.9,46,False,True,média,cinza,brincalhão,ração úmida,2,True,72
G08406,T7951176889,2025-10-16,F,9,4.6,49,True,True,curta,siamês,caçador,ração úmida,2,True,68
G08407,T3435689370,2025-04-17,F,10,5.5,49,True,False,curta,preto,carinhoso,mista,3,True,65
G08408,T9348062959,2025-03-14,M,2,5.5,67,True,True,curta,laranja,caçador,ração seca,1,False,87
G08409,T2987181290,2025-02-08,M,4,4.5,42,True,True,curta,tigrado,calmo,ração seca,2,True,77
G08410,T2321773613,2025-05-16,F,1,4.4,84,True,False,média,tricolor,arisco,ração úmida,3,True,88
G08411,T6581343579,2025-07-24,M,5,5.0,52,True,True,curta,tigrado,arisco,ração seca,2,True,77
G08412,T2688343137,2025-10-12,F,13,3.4,29,True,True,média,tigrado,brincalhão,mista,2,True,57
G08413,T3708538226,2025-11-06,M,6,4.9,54,False,True,curta,tigrado,brincalhão,ração úmida,0,True,76
G08414,T6965777914,2025-07-12,M,6,4.3,55,True,True,longa,preto,brincalhão,ração seca,0,True,78
G08415,T9038090091,2025-05-30,F,2,4.2,68,False,True,curta,tigrado,calmo,ração seca,1,True,85
G08416,T2556495427,2025-03-05,F,4,4.8,75,True,False,longa,tigrado,caçador,ração seca,0,False,85
G08417,T6003724852,2025-11-30,F,15,4.7,47,True,True,curta,tigrado,caçador,ração seca,1,True,58
G08418,T1982295970,2025-05-25,F,3,3.6,63,True,True,curta,tigrado,calmo,ração seca,0,False,85
G08419,T8274263248,2025-10-07,F,10,4.9,40,True,True,curta,tricolor,arisco,ração seca,1,True,66
G08420,T8055083881,2025-08-17,F,0,5.7,73,True,True,média,cinza,arisco,ração seca,1,False,91
G08421,T3854378540,2025-12-06,F,1,2.5,61,True,True,média,laranja,brincalhão,mista,1,True,88
G08422,T7601454141,2025-12-22,F,4,4.4,63,True,True,longa,preto,caçador,ração úmida,3,False,79
G08423,T6406605269,2025-09-15,F,14,4.5,24,False,True,curta,laranja,calmo,ração úmida,3,True,51
G08424,T8044617045,2025-08-30,F,2,3.8,95,True,True,curta,cinza,calmo,ração seca,1,True,91
G08425,T1066260427,2025-02-20,F,10,4.6,49,True,True,curta,tricolor,carinhoso,ração úmida,0,True,69
G08426,T6229550257,2025-01-06,F,2,3.9,63,True,True,curta,tricolor,calmo,ração úmida,0,True,87
G08427,T1903560810,2025-07-19,F,8,5.0,61,True,True,média,branco,calmo,ração seca,0,True,75
G08428,T2487801910,2025-09-15,F,8,4.4,38,True,True,curta,tricolor,carinhoso,ração úmida,4,True,66
G08429,T4002739824,2025-09-30,F,8,3.0,44,True,True,curta,tigrado,calmo,ração seca,0,True,73
G08430,T4930456503,2025-04-02,F,3,5.1,72,False,True,curta,laranja,caçador,mista,0,True,85
G08431,T4980827143,2025-07-03,M,2,5.5,71,False,True,curta,preto,arisco,ração seca,2,False,84
G08432,T5255055754,2025-11-11,M,13,5.0,51,False,True,curta,siamês,carinhoso,ração seca,3,True,57
G08433,T7737472175,2025-02-04,F,7,4.5,23,True,True,média,preto,calmo,ração úmida,3,False,67
G08434,T4941906426,2025-05-21,M,2,5.6,79,True,True,curta,tricolor,caçador,ração seca,1,True,88
G08435,T4065317160,2025-12-11,M,5,5.7,54,False,True,longa,siamês,brincalhão,ração seca,4,True,72
G08436,T4915873540,2025-03-14,M,1,5.6,58,False,True,curta,tigrado,brincalhão,mista,2,True,84
G08437,T5850475896,2025-04-26,M,6,5.3,38,True,True,longa,tigrado,calmo,ração seca,0,False,76
G08438,T5631664079,2025-06-20,F,5,4.9,54,True,True,curta,tricolor,calmo,ração seca,6,True,71
G08439,T5631247466,2025-09-09,F,1,5.1,91,True,True,curta,preto,arisco,ração seca,0,True,94
G08440,T6256881720,2025-04-04,F,5,4.1,73,True,True,curta,tigrado,arisco,mista,1,True,81
G08441,T6202154942,2025-10-17,M,8,5.5,72,True,True,curta,branco,caçador,ração úmida,3,True,72
G08442,T2947201257,2025-03-28,M,15,3.9,32,False,True,média,laranja,brincalhão,ração seca,2,True,52
G08443,T7237858842,2025-05-15,M,9,4.1,51,False,False,longa,branco,carinhoso,ração úmida,2,True,67
G08444,T6013289371,2025-07-29,M,6,5.4,39,True,True,curta,cinza,carinhoso,mista,4,True,70
G08445,T3054275879,2025-01-05,M,11,5.8,25,True,True,curta,cinza,calmo,ração seca,1,True,62
G08446,T7763417295,2025-10-08,F,3,3.9,65,True,False,curta,branco,calmo,mista,1,True,84
G08447,T7674531694,2025-09-02,M,9,4.8,33,True,True,longa,tricolor,brincalhão,ração seca,0,True,69
G08448,T6349902973,2025-11-01,F,0,3.8,65,True,False,curta,preto,carinhoso,mista,1,False,90
G08449,T4180039255,2025-04-11,F,1,4.2,73,True,True,longa,laranja,carinhoso,ração seca,1,True,89
G08450,T9213244697,2025-05-26,M,8,3.5,68,False,True,curta,tigrado,carinhoso,ração seca,4,True,68
G08451,T4676757793,2025-11-24,F,2,4.5,70,False,False,curta,siamês,arisco,mista,2,True,84
G08452,T1969668513,2025-01-25,F,9,4.7,33,False,False,curta,cinza,caçador,ração seca,0,True,67
G08453,T8911619016,2025-06-29,M,8,5.3,31,False,True,média,cinza,caçador,ração seca,2,True,66
G08454,T8421977714,2025-06-26,F,1,4.0,74,True,True,curta,cinza,caçador,mista,0,True,91
G08455,T6256881720,2025-06-13,F,5,3.4,53,False,True,média,tigrado,carinhoso,mista,1,True,76
G08456,T6738298304,2025-06-08,F,8,3.8,54,True,True,curta,branco,calmo,ração seca,0,False,74
